rebalance_date,rank,symbol,trailing_90d_median_yahoo_dollar_volume,valid_volume_obs_90d
2024-10-01,13,SHIB-USD,227943702.0,90
2024-10-01,14,BCH-USD,221794591.5,90
2024-10-01,15,SUI20947-USD,221634525.5,90
2024-10-01,16,NEAR-USD,221554112.5,90
2024-10-01,17,FLOKI-USD,183814145.0,90
2024-10-01,18,AAVE-USD,167060572.5,90
2024-10-01,19,RUNE-USD,156982469.5,90
2024-10-01,20,OP-USD,150611504.0,90
2024-10-01,21,FET-USD,147692391.5,90
2024-10-01,22,WLD-USD,138794416.5,90
2024-10-01,23,DOT-USD,129006186.0,90
2024-10-01,24,PEOPLE-USD,117930159.0,90
2024-10-01,25,ETC-USD,116799346.5,90
2024-10-01,26,UNI7083-USD,115749003.5,90
2024-10-01,27,FIL-USD,107561966.5,90
2024-10-01,28,ATOM-USD,106534518.0,90
2024-10-01,29,INJ-USD,94983978.5,90
2024-10-01,30,CRV-USD,84418836.0,90
2024-10-01,31,ENS-USD,82927249.0,90
2024-10-01,32,LDO-USD,82583930.0,90
2024-10-01,33,RENDER-USD,81217302.5,90
2024-10-01,34,ICP-USD,77750310.0,90
2024-10-01,35,STX4847-USD,77634944.5,90
2024-10-01,36,JASMY-USD,77431543.5,90
2024-10-01,37,EOS-USD,74978173.0,90
2024-10-01,38,MKR-USD,71706089.5,90
2024-10-01,39,ZEC-USD,69908292.5,90
2024-10-01,40,GALA-USD,68793738.5,90
2024-10-01,41,XMR-USD,64534421.0,90
2024-10-01,42,KAS-USD,61702118.0,90
2024-10-01,43,PENDLE-USD,57442052.5,90
2024-10-01,44,XLM-USD,54815530.0,90
2024-10-01,45,APEX19843-USD,48173262.5,90
2024-10-01,46,NAKA-USD,47576267.0,90
2024-10-01,47,AR-USD,46995137.0,90
2024-10-01,48,SAND-USD,46821996.0,90
2024-10-01,49,YGG-USD,45259758.0,90
2024-10-01,50,GRT6719-USD,44913532.0,90
2024-11-01,1,BTC-USD,31755973904.0,90
2024-11-01,2,ETH-USD,15355982415.0,90
2024-11-01,3,SOL-USD,2387163642.0,90
2024-11-01,4,BNB-USD,1707775444.0,90
2024-11-01,5,XRP-USD,1111702885.0,90
2024-11-01,6,DOGE-USD,668931093.0,90
2024-11-01,7,SUI20947-USD,469226956.5,90
2024-11-01,8,TRX-USD,317080149.0,90
2024-11-01,9,LTC-USD,273915291.0,90
2024-11-01,10,AVAX-USD,272620728.0,90
2024-11-01,11,ADA-USD,259686010.0,90
2024-11-01,12,TON11419-USD,250885827.0,90
2024-11-01,13,SHIB-USD,242258558.5,90
2024-11-01,14,LINK-USD,229042959.5,90
2024-11-01,15,NEAR-USD,220679563.5,90
2024-11-01,16,BCH-USD,209428390.0,90
2024-11-01,17,AAVE-USD,190883650.5,90
2024-11-01,18,FLOKI-USD,174567923.0,90
2024-11-01,19,FET-USD,171324955.5,90
2024-11-01,20,RUNE-USD,152915166.0,90
2024-11-01,21,APT21794-USD,151709254.0,90
2024-11-01,22,RENDER-USD,149274047.0,90
2024-11-01,23,WLD-USD,139606316.5,90
2024-11-01,24,OP-USD,137692503.5,90
2024-11-01,25,UNI7083-USD,119590193.0,90
2024-11-01,26,PEOPLE-USD,116829087.5,90
2024-11-01,27,DOT-USD,116605767.5,90
2024-11-01,28,FIL-USD,99885821.0,90
2024-11-01,29,ETC-USD,98644637.0,90
2024-11-01,30,ATOM-USD,96545389.0,90
2024-11-01,31,INJ-USD,87187719.5,90
2024-11-01,32,CRV-USD,82556711.0,90
2024-11-01,33,STX4847-USD,74260147.0,90
2024-11-01,34,GALA-USD,69676079.0,90
2024-11-01,35,ZEC-USD,69237293.0,90
2024-11-01,36,PENDLE-USD,66771836.5,90
2024-11-01,37,LDO-USD,65709596.5,90
2024-11-01,38,ICP-USD,65271252.0,90
2024-11-01,39,EOS-USD,62273632.0,90
2024-11-01,40,JASMY-USD,62014723.5,90
2024-11-01,41,MKR-USD,59888011.5,90
2024-11-01,42,XMR-USD,57135433.0,90
2024-11-01,43,ENS-USD,56630095.5,90
2024-11-01,44,KAS-USD,56063881.0,90
2024-11-01,45,XLM-USD,48686750.5,90
2024-11-01,46,APE18876-USD,48036908.5,90
2024-11-01,47,GRT6719-USD,45442525.5,90
2024-11-01,48,SAND-USD,43020956.0,90
2024-11-01,49,HBAR-USD,41213324.0,90
2024-11-01,50,SUN-USD,40426377.0,90
2024-12-01,1,BTC-USD,36481806146.5,90
2024-12-01,2,ETH-USD,17375039005.5,90
2024-12-01,3,SOL-USD,2790714736.5,90
2024-12-01,4,BNB-USD,1807913811.0,90
2024-12-01,5,DOGE-USD,1358510142.5,90
2024-12-01,6,XRP-USD,1202499084.0,90
2024-12-01,7,SUI20947-USD,801654601.0,90
2024-12-01,8,SHIB-USD,409774126.5,90
2024-12-01,9,TRX-USD,325232373.0,90
2024-12-01,10,AVAX-USD,306772473.0,90
2024-12-01,11,LTC-USD,301650101.5,90
2024-12-01,12,ADA-USD,283533424.0,90
2024-12-01,13,LINK-USD,266517505.5,90
2024-12-01,14,NEAR-USD,264561881.0,90
2024-12-01,15,AAVE-USD,250644729.0,90
2024-12-01,16,BCH-USD,242723492.0,90
2024-12-01,17,TON11419-USD,240647984.0,90
2024-12-01,18,RENDER-USD,235536482.5,90
2024-12-01,19,APT21794-USD,224601512.5,90
2024-12-01,20,WLD-USD,220489918.5,90
2024-12-01,21,FET-USD,211050513.0,90
2024-12-01,22,RUNE-USD,192790804.0,90
2024-12-01,23,FLOKI-USD,189512863.5,90
2024-12-01,24,UNI7083-USD,165941321.0,90
2024-12-01,25,OP-USD,152486080.5,90
2024-12-01,26,DOT-USD,140118437.5,90
2024-12-01,27,PEOPLE-USD,131788309.0,90
2024-12-01,28,ATOM-USD,119912516.5,90
2024-12-01,29,FTN-USD,118446165.0,90
2024-12-01,30,ETC-USD,111440066.5,90
2024-12-01,31,FIL-USD,108469735.0,90
2024-12-01,32,INJ-USD,97257003.5,90
2024-12-01,33,APE18876-USD,87425521.5,90
2024-12-01,34,STX4847-USD,86069806.5,90
2024-12-01,35,GALA-USD,81874378.0,90
2024-12-01,36,ICP-USD,81612649.0,90
2024-12-01,37,CRV-USD,81373879.5,90
2024-12-01,38,MKR-USD,80647611.0,90
2024-12-01,39,PENDLE-USD,79172146.0,90
2024-12-01,40,LDO-USD,72844621.0,90
2024-12-01,41,ZEC-USD,69390574.5,90
2024-12-01,42,ENS-USD,64831249.5,90
2024-12-01,43,EOS-USD,63270944.0,90
2024-12-01,44,JASMY-USD,62014723.5,90
2024-12-01,45,ZETA-USD,61953570.5,90
2024-12-01,46,KAS-USD,60758873.5,90
2024-12-01,47,GRT6719-USD,58813881.0,90
2024-12-01,48,CHZ-USD,57922344.5,90
2024-12-01,49,XMR-USD,57597544.0,90
2024-12-01,50,XLM-USD,51407405.5,90
2025-01-01,1,BTC-USD,46702570089.0,90
2025-01-01,2,ETH-USD,25860137915.0,90
2025-01-01,3,XRP-USD,5446883703.0,90
2025-01-01,4,SOL-USD,3890621724.0,90
2025-01-01,5,DOGE-USD,3853386490.0,90
2025-01-01,6,BNB-USD,2002825393.5,90
2025-01-01,7,SUI20947-USD,1311703340.0,90
2025-01-01,8,ADA-USD,1000719808.5,90
2025-01-01,9,TRX-USD,722444234.0,90
2025-01-01,10,SHIB-USD,670528330.0,90
2025-01-01,11,LINK-USD,643515652.0,90
2025-01-01,12,LTC-USD,629674880.5,90
2025-01-01,13,AVAX-USD,603189625.5,90
2025-01-01,14,HBAR-USD,502964083.5,90
2025-01-01,15,BCH-USD,433586363.5,90
2025-01-01,16,NEAR-USD,431427679.0,90
2025-01-01,17,RENDER-USD,414472124.0,90
2025-01-01,18,UNI7083-USD,386526857.5,90
2025-01-01,19,APT21794-USD,383397569.5,90
2025-01-01,20,WLD-USD,368301323.5,90
2025-01-01,21,AAVE-USD,365378356.5,90
2025-01-01,22,DOT-USD,355870465.0,90
2025-01-01,23,BONK-USD,351479337.5,90
2025-01-01,24,XLM-USD,333463565.5,90
2025-01-01,25,OP-USD,301586477.0,90
2025-01-01,26,FLOKI-USD,299545629.5,90
2025-01-01,27,FET-USD,271963109.5,90
2025-01-01,28,RUNE-USD,268491661.5,90
2025-01-01,29,FIL-USD,261064769.5,90
2025-01-01,30,TON11419-USD,250893133.0,90
2025-01-01,31,ETC-USD,239989236.5,90
2025-01-01,32,CRV-USD,214997320.0,90
2025-01-01,33,ATOM-USD,203173187.5,90
2025-01-01,34,ENS-USD,203052918.0,90
2025-01-01,35,GALA-USD,194022470.5,90
2025-01-01,36,APE18876-USD,182700380.0,90
2025-01-01,37,ICP-USD,179701530.0,90
2025-01-01,38,ALGO-USD,177898706.5,90
2025-01-01,39,STX4847-USD,166753429.0,90
2025-01-01,40,LDO-USD,166678069.0,90
2025-01-01,41,EOS-USD,157597717.0,90
2025-01-01,42,SAND-USD,154434431.5,90
2025-01-01,43,PEOPLE-USD,151361396.0,90
2025-01-01,44,JASMY-USD,138029648.5,90
2025-01-01,45,INJ-USD,136208802.0,90
2025-01-01,46,KAS-USD,134717826.5,90
2025-01-01,47,CHZ-USD,122305413.5,90
2025-01-01,48,MKR-USD,110980662.0,90
2025-01-01,49,MASK8536-USD,110791890.5,90
2025-01-01,50,ZEC-USD,109046246.5,90
2025-02-01,1,BTC-USD,55682430847.0,90
2025-02-01,2,ETH-USD,29975875167.0,90
2025-02-01,3,XRP-USD,8957864430.5,90
2025-02-01,4,SOL-USD,5088225014.0,90
2025-02-01,5,DOGE-USD,4638397726.5,90
2025-02-01,6,BNB-USD,2121678864.5,90
2025-02-01,7,SUI20947-USD,1596713535.0,90
2025-02-01,8,ADA-USD,1557144707.5,90
2025-02-01,9,TRX-USD,922783991.5,90
2025-02-01,10,LINK-USD,881496023.5,90
2025-02-01,11,LTC-USD,859183169.0,90
2025-02-01,12,HBAR-USD,798742571.0,90
2025-02-01,13,SHIB-USD,776539811.0,90
2025-02-01,14,XLM-USD,726718100.5,90
2025-02-01,15,AVAX-USD,676523763.5,90
2025-02-01,16,RENDER-USD,578090329.0,90
2025-02-01,17,AAVE-USD,553919403.5,90
2025-02-01,18,NEAR-USD,485262017.5,90
2025-02-01,19,DOT-USD,483670724.0,90
2025-02-01,20,BCH-USD,445402277.5,90
2025-02-01,21,UNI7083-USD,433956834.5,90
2025-02-01,22,WLD-USD,425163135.0,90
2025-02-01,23,BONK-USD,414298449.0,90
2025-02-01,24,APT21794-USD,374777101.5,90
2025-02-01,25,FIL-USD,350728120.5,90
2025-02-01,26,FLOKI-USD,338816703.0,90
2025-02-01,27,ALGO-USD,338653637.0,90
2025-02-01,28,OP-USD,326035394.0,90
2025-02-01,29,FET-USD,316275938.0,90
2025-02-01,30,RUNE-USD,315959705.5,90
2025-02-01,31,ETC-USD,310616685.5,90
2025-02-01,32,CRV-USD,310495018.5,90
2025-02-01,33,SAND-USD,265776153.5,90
2025-02-01,34,TON11419-USD,262302036.5,90
2025-02-01,35,GALA-USD,254989460.0,90
2025-02-01,36,ATOM-USD,237658202.0,90
2025-02-01,37,EOS-USD,222651920.5,90
2025-02-01,38,ENS-USD,221970730.5,90
2025-02-01,39,LDO-USD,213796536.0,90
2025-02-01,40,BGB-USD,206295263.5,90
2025-02-01,41,ICP-USD,205003499.5,90
2025-02-01,42,JASMY-USD,190477729.0,90
2025-02-01,43,INJ-USD,184432420.0,90
2025-02-01,44,STX4847-USD,164522753.0,90
2025-02-01,45,APE18876-USD,161719033.5,90
2025-02-01,46,KAS-USD,147444871.5,90
2025-02-01,47,MKR-USD,125893411.0,90
2025-02-01,48,CHZ-USD,121614778.0,90
2025-02-01,49,MANA-USD,115748581.5,90
2025-02-01,50,PEOPLE-USD,115520324.0,90
2025-03-01,1,BTC-USD,50795784931.5,90
2025-03-01,2,ETH-USD,26449680832.5,90
2025-03-01,3,XRP-USD,7770437388.5,90
2025-03-01,4,SOL-USD,4260583247.0,90
2025-03-01,5,DOGE-USD,3016550370.0,90
2025-03-01,6,BNB-USD,1951922659.5,90
2025-03-01,7,SUI20947-USD,1432110248.0,90
2025-03-01,8,ADA-USD,1175891640.5,90
2025-03-01,9,LTC-USD,1043473368.0,90
2025-03-01,10,TRX-USD,869787575.0,90
2025-03-01,11,LINK-USD,758279834.0,90
2025-03-01,12,HBAR-USD,684704256.0,90
2025-03-01,13,AAVE-USD,548161170.5,90
2025-03-01,14,XLM-USD,542807304.5,90
2025-03-01,15,SHIB-USD,510460947.0,90
2025-03-01,16,AVAX-USD,508862787.0,90
2025-03-01,17,UNI7083-USD,346813469.0,90
2025-03-01,18,BGB-USD,336616182.0,90
2025-03-01,19,BCH-USD,336058332.5,90
2025-03-01,20,DOT-USD,332608674.5,90
2025-03-01,21,RENDER-USD,313266032.0,90
2025-03-01,22,APT21794-USD,312298205.0,90
2025-03-01,23,WLD-USD,306613313.0,90
2025-03-01,24,RUNE-USD,299496435.0,90
2025-03-01,25,CRV-USD,298203502.0,90
2025-03-01,26,NEAR-USD,295079378.5,90
2025-03-01,27,FLOKI-USD,260058477.0,90
2025-03-01,28,BONK-USD,256128581.5,90
2025-03-01,29,FIL-USD,249154880.5,90
2025-03-01,30,OP-USD,248676539.0,90
2025-03-01,31,ALGO-USD,244394233.5,90
2025-03-01,32,FET-USD,229576671.0,90
2025-03-01,33,ETC-USD,216876133.0,90
2025-03-01,34,LDO-USD,210990616.0,90
2025-03-01,35,SAND-USD,201788793.0,90
2025-03-01,36,TON11419-USD,198275886.5,90
2025-03-01,37,GALA-USD,195132417.0,90
2025-03-01,38,ATOM-USD,181603972.0,90
2025-03-01,39,ICP-USD,174274368.5,90
2025-03-01,40,ENS-USD,173746297.5,90
2025-03-01,41,EOS-USD,172851846.0,90
2025-03-01,42,JASMY-USD,143551214.5,90
2025-03-01,43,INJ-USD,136754510.5,90
2025-03-01,44,OM-USD,135165931.0,90
2025-03-01,45,MKR-USD,121003925.5,90
2025-03-01,46,CAKE-USD,116065619.0,90
2025-03-01,47,KAS-USD,113480041.0,90
2025-03-01,48,STX4847-USD,111588879.5,90
2025-03-01,49,RAY-USD,111575141.0,90
2025-03-01,50,ZEC-USD,107678644.0,90
2025-04-01,1,BTC-USD,40216223422.5,90
2025-04-01,2,ETH-USD,21516924873.5,90
2025-04-01,3,XRP-USD,5688278613.0,90
2025-04-01,4,SOL-USD,3989880660.0,90
2025-04-01,5,BNB-USD,1873603495.0,90
2025-04-01,6,DOGE-USD,1798434695.5,90
2025-04-01,7,SUI20947-USD,1098248357.5,90
2025-04-01,8,ADA-USD,966970427.0,90
2025-04-01,9,LTC-USD,789656505.0,90
2025-04-01,10,TRX-USD,644856226.0,90
2025-04-01,11,LINK-USD,598732588.5,90
2025-04-01,12,HBAR-USD,411205439.5,90
2025-04-01,13,AVAX-USD,378114374.0,90
2025-04-01,14,AAVE-USD,373908928.5,90
2025-04-01,15,XLM-USD,325211029.0,90
2025-04-01,16,SHIB-USD,311524927.0,90
2025-04-01,17,BGB-USD,290140355.5,90
2025-04-01,18,BCH-USD,284433817.5,90
2025-04-01,19,APT21794-USD,233202539.5,90
2025-04-01,20,ARB11841-USD,228707680.0,90
2025-04-01,21,UNI7083-USD,223909116.5,90
2025-04-01,22,RUNE-USD,215188907.0,90
2025-04-01,23,DOT-USD,214662956.0,90
2025-04-01,24,WLD-USD,214267534.5,90
2025-04-01,25,NEAR-USD,209591039.5,90
2025-04-01,26,OP-USD,181076197.5,90
2025-04-01,27,TON11419-USD,175487471.5,90
2025-04-01,28,TAO22974-USD,165425701.0,90
2025-04-01,29,FIL-USD,161023811.5,90
2025-04-01,30,ETC-USD,159020418.0,90
2025-04-01,31,LDO-USD,157577361.5,90
2025-04-01,32,FLOKI-USD,157040209.0,90
2025-04-01,33,CRV-USD,154938163.0,90
2025-04-01,34,ATOM-USD,153468110.5,90
2025-04-01,35,FET-USD,148690640.5,90
2025-04-01,36,BONK-USD,142370640.5,90
2025-04-01,37,ALGO-USD,141457557.5,90
2025-04-01,38,OM-USD,129289650.0,90
2025-04-01,39,EOS-USD,120898868.5,90
2025-04-01,40,MKR-USD,120266644.5,90
2025-04-01,41,INJ-USD,115072259.5,90
2025-04-01,42,GALA-USD,106458314.5,90
2025-04-01,43,SAND-USD,104936318.5,90
2025-04-01,44,RAY-USD,101439502.0,90
2025-04-01,45,ICP-USD,101268015.5,90
2025-04-01,46,CAKE-USD,97941237.0,90
2025-04-01,47,ENS-USD,93383907.5,90
2025-04-01,48,RENDER-USD,92488904.0,90
2025-04-01,49,XCN18679-USD,87211878.5,90
2025-04-01,50,ZEC-USD,73711126.5,90
2025-05-01,1,BTC-USD,32530718423.0,90
2025-05-01,2,ETH-USD,17259331177.5,90
2025-05-01,3,XRP-USD,4513458437.0,90
2025-05-01,4,SOL-USD,3819076543.5,90
2025-05-01,5,BNB-USD,1732941685.0,90
2025-05-01,6,DOGE-USD,1369642635.0,90
2025-05-01,7,SUI20947-USD,1011461819.5,90
2025-05-01,8,ADA-USD,842542496.5,90
2025-05-01,9,PEPE24478-USD,702066170.0,90
2025-05-01,10,LTC-USD,599008192.0,90
2025-05-01,11,TRX-USD,590031024.0,90
2025-05-01,12,LINK-USD,399775284.0,90
2025-05-01,13,AVAX-USD,332235949.5,90
2025-05-01,14,HBAR-USD,268555673.0,90
2025-05-01,15,BCH-USD,266584849.5,90
2025-05-01,16,AAVE-USD,265832634.5,90
2025-05-01,17,SHIB-USD,225011602.0,90
2025-05-01,18,XLM-USD,223189497.0,90
2025-05-01,19,DOT-USD,193599326.0,90
2025-05-01,20,BGB-USD,188675940.5,90
2025-05-01,21,NEAR-USD,186933117.0,90
2025-05-01,22,OM-USD,181117463.5,90
2025-05-01,23,TON11419-USD,161232307.0,90
2025-05-01,24,UNI7083-USD,159927180.5,90
2025-05-01,25,WLD-USD,155031563.5,90
2025-05-01,26,RUNE-USD,153515053.5,90
2025-05-01,27,APT21794-USD,152437654.5,90
2025-05-01,28,ARB11841-USD,148536053.0,90
2025-05-01,29,CRV-USD,141495824.0,90
2025-05-01,30,OP-USD,140064272.5,90
2025-05-01,31,TAO22974-USD,132224664.0,90
2025-05-01,32,ATOM-USD,131686528.5,90
2025-05-01,33,FIL-USD,128860390.0,90
2025-05-01,34,FET-USD,123737106.5,90
2025-05-01,35,EOS-USD,123221086.5,90
2025-05-01,36,BONK-USD,116971622.5,90
2025-05-01,37,ETC-USD,111580100.5,90
2025-05-01,38,FLOKI-USD,104428107.0,90
2025-05-01,39,ALGO-USD,98504083.5,90
2025-05-01,40,CAKE-USD,97941237.0,90
2025-05-01,41,MKR-USD,96360880.5,90
2025-05-01,42,INJ-USD,95951879.0,90
2025-05-01,43,LDO-USD,93340776.0,90
2025-05-01,44,RAY-USD,87054680.5,90
2025-05-01,45,RENDER-USD,84305089.0,90
2025-05-01,46,XCN18679-USD,81956533.5,90
2025-05-01,47,KAS-USD,77974581.5,90
2025-05-01,48,ICP-USD,74627374.0,90
2025-05-01,49,SAND-USD,71826523.5,90
2025-05-01,50,GALA-USD,68925711.5,90
2025-06-01,1,BTC-USD,36405289929.0,90
2025-06-01,2,ETH-USD,16277469683.5,90
2025-06-01,3,XRP-USD,3756229565.0,90
2025-06-01,4,SOL-USD,3661211080.0,90
2025-06-01,5,BNB-USD,1594742734.0,90
2025-06-01,6,DOGE-USD,1375976028.0,90
2025-06-01,7,SUI20947-USD,1082886420.0,90
2025-06-01,8,ADA-USD,844920800.0,90
2025-06-01,9,PEPE24478-USD,721909158.0,90
2025-06-01,10,TRX-USD,595459416.0,90
2025-06-01,11,LTC-USD,492869727.5,90
2025-06-01,12,LINK-USD,375516822.0,90
2025-06-01,13,AVAX-USD,332495781.0,90
2025-06-01,14,BCH-USD,272495314.5,90
2025-06-01,15,AAVE-USD,269689683.0,90
2025-06-01,16,HBAR-USD,222976795.0,90
2025-06-01,17,SHIB-USD,206692697.0,90
2025-06-01,18,XLM-USD,192950430.0,90
2025-06-01,19,NEAR-USD,185951401.5,90
2025-06-01,20,DOT-USD,185023088.0,90
2025-06-01,21,TON11419-USD,169088929.5,90
2025-06-01,22,WLD-USD,165210280.5,90
2025-06-01,23,BONK-USD,151615659.0,90
2025-06-01,24,CRV-USD,145293520.5,90
2025-06-01,25,UNI7083-USD,144995553.5,90
2025-06-01,26,ARB11841-USD,142890643.0,90
2025-06-01,27,EOS-USD,138485232.0,90
2025-06-01,28,OP-USD,136568015.0,90
2025-06-01,29,APT21794-USD,134329171.0,90
2025-06-01,30,OM-USD,128968935.5,90
2025-06-01,31,RUNE-USD,128860401.0,90
2025-06-01,32,FET-USD,125602788.5,90
2025-06-01,33,BGB-USD,124582792.5,90
2025-06-01,34,FIL-USD,122063805.0,90
2025-06-01,35,ATOM-USD,119024400.0,90
2025-06-01,36,TAO22974-USD,118617764.0,90
2025-06-01,37,FLOKI-USD,100678303.0,90
2025-06-01,38,ETC-USD,99607901.5,90
2025-06-01,39,INJ-USD,93354368.0,90
2025-06-01,40,RENDER-USD,87445227.0,90
2025-06-01,41,KAS-USD,84983814.0,90
2025-06-01,42,CAKE-USD,84764902.5,90
2025-06-01,43,TIA-USD,81569394.0,89
2025-06-01,44,LDO-USD,80861058.0,90
2025-06-01,45,ALGO-USD,78631380.5,90
2025-06-01,46,XMR-USD,74372680.5,90
2025-06-01,47,RAY-USD,69875088.5,90
2025-06-01,48,ICP-USD,69611975.0,90
2025-06-01,49,ZEC-USD,69207014.0,90
2025-06-01,50,GALA-USD,67966161.5,90
2025-07-01,1,BTC-USD,44631428869.0,90
2025-07-01,2,ETH-USD,18295796452.0,90
2025-07-01,3,SOL-USD,3763423646.5,90
2025-07-01,4,XRP-USD,3032471544.5,90
2025-07-01,5,BNB-USD,1589608283.5,90
2025-07-01,6,DOGE-USD,1204122868.5,90
2025-07-01,7,SUI20947-USD,1050716907.0,90
2025-07-01,8,PEPE24478-USD,835955819.5,90
2025-07-01,9,ADA-USD,719653441.5,90
2025-07-01,10,TRX-USD,565115676.5,90
2025-07-01,11,LTC-USD,416351775.0,90
2025-07-01,12,LINK-USD,358320590.0,90
2025-07-01,13,AAVE-USD,352558597.5,90
2025-07-01,14,AVAX-USD,332495781.0,90
2025-07-01,15,BCH-USD,296466266.0,90
2025-07-01,16,UNI7083-USD,245584169.5,90
2025-07-01,17,BONK-USD,198604701.0,90
2025-07-01,18,WLD-USD,186801615.5,90
2025-07-01,19,DOT-USD,179373788.5,90
2025-07-01,20,XLM-USD,178028643.5,90
2025-07-01,21,SHIB-USD,174787463.0,90
2025-07-01,22,HBAR-USD,171270937.0,90
2025-07-01,23,ARB11841-USD,167305146.0,90
2025-07-01,24,NEAR-USD,166877915.0,90
2025-07-01,25,TON11419-USD,160632908.5,90
2025-07-01,26,OP-USD,158395899.0,90
2025-07-01,27,CRV-USD,150294098.5,90
2025-07-01,28,APT21794-USD,137171627.0,90
2025-07-01,29,TAO22974-USD,133709019.5,90
2025-07-01,30,FET-USD,132265169.5,90
2025-07-01,31,FIL-USD,127640800.5,90
2025-07-01,32,RUNE-USD,118175514.0,90
2025-07-01,33,EOS-USD,116574239.5,90
2025-07-01,34,ATOM-USD,106454188.0,90
2025-07-01,35,INJ-USD,105136258.0,90
2025-07-01,36,XMR-USD,95856496.5,90
2025-07-01,37,OM-USD,93313623.5,90
2025-07-01,38,FLOKI-USD,92393143.0,90
2025-07-01,39,LDO-USD,87130135.5,90
2025-07-01,40,ETC-USD,87071118.0,90
2025-07-01,41,TIA-USD,85865782.5,90
2025-07-01,42,RENDER-USD,84607020.0,90
2025-07-01,43,KAS-USD,83517421.0,90
2025-07-01,44,BGB-USD,81137456.5,90
2025-07-01,45,ALGO-USD,73498141.5,90
2025-07-01,46,CAKE-USD,72827795.0,90
2025-07-01,47,ZEC-USD,72663285.0,90
2025-07-01,48,MASK8536-USD,72422998.0,90
2025-07-01,49,PENDLE-USD,72369163.5,90
2025-07-01,50,GALA-USD,70204323.0,90
2025-08-01,1,BTC-USD,50387434392.5,90
2025-08-01,2,ETH-USD,24617345652.0,90
2025-08-01,3,SOL-USD,3913680538.0,90
2025-08-01,4,XRP-USD,3725925117.5,90
2025-08-01,5,BNB-USD,1705920752.5,90
2025-08-01,6,DOGE-USD,1499563503.5,90
2025-08-01,7,SUI20947-USD,1137021254.0,90
2025-08-01,8,PEPE24478-USD,1094625073.0,90
2025-08-01,9,ADA-USD,805632412.5,90
2025-08-01,10,TRX-USD,645268855.0,90
2025-08-01,11,KOGE-USD,585831253.0,90
2025-08-01,12,LTC-USD,482040669.0,90
2025-08-01,13,LINK-USD,456658113.0,90
2025-08-01,14,AAVE-USD,424774614.0,90
2025-08-01,15,UNI7083-USD,419224969.0,90
2025-08-01,16,AVAX-USD,402297474.5,90
2025-08-01,17,BCH-USD,389418033.0,90
2025-08-01,18,BONK-USD,314022289.0,90
2025-08-01,19,ARB11841-USD,248427338.5,90
2025-08-01,20,DOT-USD,215572453.5,90
2025-08-01,21,OP-USD,206139877.0,90
2025-08-01,22,XLM-USD,205338786.0,90
2025-08-01,23,SHIB-USD,204227569.5,90
2025-08-01,24,MNT27075-USD,202062773.0,90
2025-08-01,25,WLD-USD,201986073.0,90
2025-08-01,26,TON11419-USD,188408426.0,90
2025-08-01,27,NEAR-USD,184291784.0,90
2025-08-01,28,HBAR-USD,178701377.5,90
2025-08-01,29,APT21794-USD,156357786.5,90
2025-08-01,30,FIL-USD,155879534.0,90
2025-08-01,31,CRV-USD,148249470.0,90
2025-08-01,32,TAO22974-USD,143179117.5,90
2025-08-01,33,FET-USD,138303803.0,90
2025-08-01,34,INJ-USD,130578229.5,90
2025-08-01,35,RUNE-USD,123318248.0,90
2025-08-01,36,TIA-USD,112013757.5,90
2025-08-01,37,FLOKI-USD,111911231.5,90
2025-08-01,38,ATOM-USD,108294319.5,90
2025-08-01,39,XMR-USD,106378885.0,90
2025-08-01,40,LDO-USD,99227701.5,90
2025-08-01,41,ETC-USD,94128229.0,90
2025-08-01,42,GALA-USD,91456908.0,83
2025-08-01,43,BGB-USD,90116769.5,90
2025-08-01,44,CAKE-USD,85202647.5,90
2025-08-01,45,KAS-USD,81002619.0,90
2025-08-01,46,ENS-USD,80226001.0,90
2025-08-01,47,RENDER-USD,79435698.0,90
2025-08-01,48,ZEC-USD,78672696.5,90
2025-08-01,49,OM-USD,78162225.0,90
2025-08-01,50,ALGO-USD,77031246.0,90
2025-09-01,1,BTC-USD,56313895623.5,90
2025-09-01,2,ETH-USD,30435236668.0,90
2025-09-01,3,XRP-USD,5101996355.5,90
2025-09-01,4,SOL-USD,4984794292.0,90
2025-09-01,5,BNB-USD,1978507043.0,90
2025-09-01,6,DOGE-USD,1791911851.0,90
2025-09-01,7,KOGE-USD,1515607507.0,90
2025-09-01,8,SUI20947-USD,1156523971.0,90
2025-09-01,9,ADA-USD,1024025018.0,90
2025-09-01,10,TRX-USD,845481526.0,90
2025-09-01,11,PEPE24478-USD,841444106.5,90
2025-09-01,12,LINK-USD,598288450.0,90
2025-09-01,13,LTC-USD,549931390.5,90
2025-09-01,14,AVAX-USD,525484400.0,90
2025-09-01,15,UNI7083-USD,472718158.0,90
2025-09-01,16,AAVE-USD,465787618.0,90
2025-09-01,17,BCH-USD,442267370.5,90
2025-09-01,18,BONK-USD,363500737.5,90
2025-09-01,19,XLM-USD,327950943.5,90
2025-09-01,20,ARB11841-USD,313053212.0,90
2025-09-01,21,HBAR-USD,308387383.0,90
2025-09-01,22,DOT-USD,275065738.0,90
2025-09-01,23,MNT27075-USD,252996666.0,90
2025-09-01,24,TON11419-USD,220635707.5,90
2025-09-01,25,OP-USD,206402583.5,90
2025-09-01,26,SEI-USD,206322862.0,90
2025-09-01,27,SHIB-USD,200443128.0,90
2025-09-01,28,CRV-USD,193981102.0,90
